Index,DrugID,Drug_Name,SMILES
1595,DMLOQ1V,Tasimelteon,CCC(=O)NC[C@@H]1C[C@H]1C2=C3CCOC3=CC=C2
1596,DMLOS5R,BAY 80-6946,COC1=C(C=CC2=C3NCCN3C(=NC(=O)C4=CN=C(N=C4)N)N=C21)OCCCN5CCOCC5
1597,DMLOTVB,NKM,COC1C(C(OC1C(C(=O)N)OC2C(C(C=C(O2)C(=O)NC3CCCCNC3=O)O)O)N4C=CC(=O)NC4=O)O
1598,DMLPAOB,Allopurinol,C1=NNC2=C1C(=O)NC=N2
1599,DMLPNT0,Ethamsylate,CCNCC.C1=CC(=C(C=C1O)S(=O)(=O)O)O
1600,DMLPSWQ,Niraparib Tosylate,CC1=CC=C(C=C1)S(=O)(=O)O.C1C[C@H](CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N
1601,DMLQ4FQ,Ecabet sodium,CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)S(=O)(=O)[O-].[Na+]
1602,DMLRK59,Technetium TC 99M medronate,C(P(=O)([O-])[O-])P(=O)([O-])[O-].O.O.[Tc+4]
1603,DMLRYSQ,14C-urea,C(=O)(N)N
1604,DMLS39E,Proparacaine,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N
1605,DMLSUWZ,PSI-7977,C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3
1606,DMLSV74,Sotorasib,C[C@H]1CN(CCN1C2=NC(=O)N(C3=NC(=C(C=C32)F)C4=C(C=CC=C4F)O)C5=C(C=CN=C5C(C)C)C)C(=O)C=C
1607,DMLT0E1,Conjugated Estrogens,C[C@]12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)[O-].[Na+]
1608,DMLUA2J,Nitroprusside,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.O.O.[Na+].[Na+].[Fe+4]
1609,DMLUA9D,Simeprevir,CC1=C(C=CC2=C1N=C(C=C2O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(CCCC/C=C\\[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC
1610,DMLUDO8,Isosulfan blue,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+]
1611,DMLVSYX,Remimazolam,CC1=CN=C2N1C3=C(C=C(C=C3)Br)C(=N[C@H]2CCC(=O)OC)C4=CC=CC=N4
1612,DMLW57T,Teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
1613,DMLWQ27,ANGIOTENSIN II,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N
1614,DMLZNIQ,Sarecycline ,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)CN(C)OC
1615,DMM0HR1,Pargyline,CN(CC#C)CC1=CC=CC=C1
1616,DMM0PDO,Dalfampridine,C1=CN=CC=C1N
1617,DMM0XGL,Idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
1618,DMM13DI,Tasosartan,CC1=C2CCC(=O)N(C2=NC(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
1619,DMM1JL9,Amcinonide,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6
1620,DMM1LG2,Dihydroxyacetone,C(C(=O)CO)O
1621,DMM2NSK,Adenosine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
1622,DMM3950,Sodium chloride,[Na+].[Cl-]
1623,DMM39BF,Mitoxantrone,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
1624,DMM3L6Z,Ketobemidone,CCC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O
1625,DMM44CO,Carbocisteine,C(C(C(=O)O)N)SCC(=O)O
1626,DMM4FJ3,Finerenone,CCOC1=NC=C(C2=C1[C@@H](C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C
1627,DMM4QOJ,Metadoxine,CC1=NC=C(C(=C1O)CO)CO.C1CC(=O)N[C@@H]1C(=O)O
1628,DMM4U9G,R0-93877,COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl
1629,DMM4WBX,Methocarbamol,COC1=CC=CC=C1OCC(COC(=O)N)O
1630,DMM58JY,Ziprasidone,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54
1631,DMM7CHK,Trimethoprim,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
1632,DMM8D3F,Theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C
1633,DMM9F25,LDE225,C[C@@H]1CN(C[C@@H](O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F
1634,DMM9XL2,Vosoritide,CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CC(=O)O)CC(C)C)CCCCN)CC(C)C)CC2=CC=CC=C2)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@@H]6CCCN6)C(=O)O)CC(C)C)CO)CCSC)CO
1635,DMMAWLU,Huperzine A,C/C=C/1\\[C@@H]2CC3=C([C@]1(CC(=C2)C)N)C=CC(=O)N3
1636,DMMAWY1,Adefovir Dipivoxil,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N=CN=C21)N)OCOC(=O)C(C)(C)C
1637,DMMC345,Cefadroxil,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O
1638,DMMC45B,Teriparatide,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC5=CNC=N5)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N
1639,DMMD9QE,Colistin,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)[C@@H](C)O
1640,DMME8LH,Alitretinoin,CC1=C(C(CCC1)(C)C)/C=C/C(=C\\C=C\\C(=C\\C(=O)O)\\C)/C
1641,DMMEBWR,"Citric acid, magnesium oxide, sodium picosulfate",C1=CC=NC(=C1)C(C2=CC=C(C=C2)OS(=O)(=O)[O-])C3=CC=C(C=C3)OS(=O)(=O)[O-].[Na+].[Na+]
1642,DMMFCIH,Clotrimazole,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
1643,DMMFVB3,Difluprednate,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C(=O)COC(=O)C
1644,DMMFWOJ,Probenecid,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
1645,DMMG1VO,Acemannan,CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2OC(=O)C)O)OC3C(OC(C(C3OC(=O)C)O)OC4C(OC(C(C4OC(=O)C)O)OC)CO)CO)CO)CO)OC5C(C(C(C(O5)CO)OC6C(C(C(C(O6)C(=O)[O-])OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)OC)OC(=O)C)O)OC(=O)C)O)OC(=O)C)O)OC(=O)C)O)O
1646,DMMG26Z,Dolasetron,C1[C@@H]2CC(C[C@H]3N2CC(=O)C1C3)OC(=O)C4=CNC5=CC=CC=C54
1647,DMMHACE,Thymopentin,CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)N
1648,DMMHNU2,(S)-(+)-Dimethindene maleate,C[C@H](C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C.C(=C\\C(=O)O)\\C(=O)O
1649,DMMIAXO,Betamethasone Valerate,CCCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CO
1650,DMMIHVP,Dextroamphetamine,C[C@@H](CC1=CC=CC=C1)N
1651,DMMIQ7G,Rosuvastatin,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C
1652,DMMJ1IS,Prolixin decanoate,CCCCCCCCCC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
1653,DMMJQSH,Lanthanum carbonate,C(=O)([O-])[O-].C(=O)([O-])[O-].C(=O)([O-])[O-].[La+3].[La+3]
1654,DMMJXGV,Glisolamide,CC1=CC(=NO1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
1655,DMMLXA9,Sotagliflozin,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)SC)O)O)O)Cl
1656,DMMN36E,Abacavir,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)[C@@H]4C[C@@H](C=C4)CO
1657,DMMOFHT,Pirprofen,CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O
1658,DMMP3Y2,YN-968D1,CS(=O)(=O)O.C1CCC(C1)(C#N)C2=CC=C(C=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4
1659,DMMP51W,Sparsentan,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC(=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=NOC(=C5C)C)COCC
1660,DMMP5SI,Revefenacin,CN(CCN1CCC(CC1)OC(=O)NC2=CC=CC=C2C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)CN5CCC(CC5)C(=O)N
1661,DMMPG5V,NERIDRONIC ACID,C(CCC(O)(P(=O)(O)O)P(=O)(O)O)CCN
1662,DMMPTLH,Entrectinib,CN1CCN(CC1)C2=CC(=C(C=C2)C(=O)NC3=NNC4=C3C=C(C=C4)CC5=CC(=CC(=C5)F)F)NC6CCOCC6
1663,DMMQ2OW,Nintedanib,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)OC)O
1664,DMMQ8ZG,Furosemide,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
1665,DMMQHOZ,Oxyphenonium,CC[N+](C)(CC)CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
1666,DMMR57T,Flutrimazole,C1=CC=C(C=C1)C(C2=CC=C(C=C2)F)(C3=CC=CC=C3F)N4C=CN=C4
1667,DMMRV29,Telaprevir,CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5
1668,DMMS8JB,Castor oil,CCCCCCC(CC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC(CCCCCC)O)OC(=O)CCCCCCCC=CCC(CCCCCC)O)O
1669,DMMSDOY,Stiripentol,CC(C)(C)C(/C=C/C1=CC2=C(C=C1)OCO2)O
1670,DMMSOLA,Propoxyphene Hydrochloride,CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C.Cl
1671,DMMT5Q4,Amantidine,C1C2CC3CC1CC(C2)(C3)N
1672,DMMTAJC,Potassium Chloride,[Cl-].[K+]
1673,DMMU6BJ,Sodium bicarbonate,C(=O)(O)[O-].[Na+]
1674,DMMUCG4,Eicosapentaenoic acid/docosa-hexaenoic acid,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O
1675,DMMUFKM,Colesevelam,CCCCCCCCCCNCC=C.C[N+](C)(C)CCCCCCNCC=C.C=CCN.C1C(O1)CCl.Cl.[Cl-]
1676,DMMUOLJ,Varenicline,C1C2CNCC1C3=CC4=NC=CN=C4C=C23
1677,DMMV0KW,Ephedrine,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC
1678,DMMVNZ0,Masoprocol,C[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](C)CC2=CC(=C(C=C2)O)O
1679,DMMWSUL,Lomustine,C1CCC(CC1)NC(=O)N(CCCl)N=O
1680,DMMWZET,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
1681,DMMX2E6,Pemetrexed,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O
1682,DMMZB0K,Prifinium,CC[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)C1C)CC
1683,DMMZPWT,Levocabastine,C[C@@H]1CN(CC[C@@]1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F
1684,DMMZSXQ,Azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-]
1685,DMMZXIW,Rabeprazole,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
1686,DMN0LP8,Polymyxin B Sulfate,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O
1687,DMN1RMO,Stanozolol,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C
1688,DMN1XVC,Lutetium Lu 177 dotatate,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)[C@@H](CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)N[C@@H]([C@@H](C)O)C(=O)O)O.[177Lu+3]
1689,DMN3A34,Palladium Pd 103,[Pd]
1690,DMN3E57,Levodopa,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O
1691,DMN3GCH,Darunavir,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N
1692,DMN3UXQ,Diethylstilbestrol,CC/C(=C(/CC)\\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O
1693,DMN4CV5,Calcidiol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](CCC3=C)O)C
1694,DMN4H2O,Zithromax,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
1695,DMN5T2A,Ciclopirox,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
1696,DMN6CAG,Tiapride,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC
1697,DMN6DXL,Risperidone,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
1698,DMN6QO5,Gliclazide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
1699,DMN6SDD,Peplomycin,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCNC(C)C7=CC=CC=C7)O
1700,DMN7SDE,Methyclothiazide,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl
1701,DMN7Y9K,Alpidem,CCCN(CCC)C(=O)CC1=C(N=C2N1C=C(C=C2)Cl)C3=CC=C(C=C3)Cl
1702,DMN9CWF,Salbutamol,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
1703,DMN9E53,Carperitide,CCC(C)C1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CO)N)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)CC(C)C)CO)CCC(=O)N)C
1704,DMN9RPO,Nafcillin,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
1705,DMNA8HM,Pyrithione Zinc,C1=CC(=S)N(C=C1)[O-].C1=CC(=S)N(C=C1)[O-].[Zn+2]
1706,DMNAKLY,Remikiren,CC(C)(C)S(=O)(=O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3CCCCC3)[C@H]([C@H](C4CC4)O)O
1707,DMNARJT,Ioflupane i-123,COC(=O)[C@@H]1[C@H]2CC[C@H](N2CCCF)C[C@@H]1C3=CC=C(C=C3)[123I]
1708,DMNB3RP,Lanatoside c,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O
1709,DMND304,Miltefosine,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
1710,DMNDJT5,Bromodiphenhydramine,CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br
1711,DMNER5S,Bleomycin,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
1712,DMNEXZF,Cefamandole,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)O
1713,DMNFUZR,Enalapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O
1714,DMNH3PG,Etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
1715,DMNHTZI,Protriptyline,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
1716,DMNI12C,Vapreotide acetate,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CC6=CNC7=CC=CC=C76)C(=O)N.CC(=O)O
1717,DMNIJT0,Adenosine monophosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N
1718,DMNKBEC,Infigratinib,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl
1719,DMNKG1Z,Atenolol,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
1720,DMNKT8Z,Pachycarpine,C1CCN2C[C@H]3C[C@@H]([C@H]2C1)CN4[C@H]3CCCC4
1721,DMNL0E6,Pipobroman,C1CN(CCN1C(=O)CCBr)C(=O)CCBr
1722,DMNL98G,Meclofenamate Sodium,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.[Na+]
1723,DMNLHAC,Allopregnanolone,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C
1724,DMNMHBV,Penicillin,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
1725,DMNMW9R,Pramipexole,CCCN[C@H]1CCC2=C(C1)SC(=N2)N
1726,DMNMXR8,Procainamide,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
1727,DMNO38U,Bortezomib,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
1728,DMNOBFQ,Mebeverine,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC
1729,DMNOKBV,Phenytoin,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3
1730,DMNOSWU,Anisodine,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@@](CO)(C4=CC=CC=C4)O
1731,DMNP60F,Anastrozole,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N
1732,DMNPZL4,Dacarbazine,CN(C)/N=N/C1=C(NC=N1)C(=O)N
1733,DMNQ76U,Propyliodone,CCCOC(=O)CN1C=C(C(=O)C(=C1)I)I
1734,DMNQXV8,LGX818,C[C@@H](CNC1=NC=CC(=N1)C2=CN(N=C2C3=C(C(=CC(=C3)Cl)NS(=O)(=O)C)F)C(C)C)NC(=O)OC
1735,DMNR6I2,Asiaticoside,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)O)O)O)O
1736,DMNSJ7V,Tropisetron,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3=CNC4=CC=CC=C43
1737,DMNU65W,Khellin,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC
1738,DMNUC42,Sulodexide,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)OC
1739,DMNUR1I,Selenomethionine Se-75,C[Se]CCC(C(=O)O)N
1740,DMNUWST,Flucloxacillin,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
1741,DMNVKU6,crisaborole,B1(C2=C(CO1)C=C(C=C2)OC3=CC=C(C=C3)C#N)O
1742,DMNWZJG,Leucovorin Calcium,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2]
1743,DMNXY5K,Peramivir,CCC(CC)[C@@H]([C@H]1[C@@H](C[C@@H]([C@H]1O)C(=O)O)N=C(N)N)NC(=O)C
